GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,AutovedtakSatsendringScheduler,17,18,2,0,7,4,3,2,2,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,StartSatsendring,290,95,40,1,67,16,30,5,8,5
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,AutovedtakSatsendringService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringSvar,53,0,0,0,7,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringService,62,101,4,2,8,22,5,3,2,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringService.finnLøpendeFagsakerUtenSisteSats.new Function1() {...},13,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringService.finnLøpendeFagsakerUtenSisteSats.new Function1() {...},13,0,2,0,1,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringController,121,110,4,0,22,17,4,6,2,6
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,StartSatsendring.Companion,6,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringService.finnLøpendeFagsakerUtenSisteSats.new Function1() {...},10,0,0,0,2,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,AutovedtakSatsendringService,343,105,31,0,86,17,20,2,4,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,AutovedtakSatsendringScheduler.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringUtilKt,87,0,8,0,14,0,6,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.autovedtak.satsendring,SatsendringController.finnSakerUtenSisteSats.new Function2() {...},5,15,1,1,0,3,1,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.tidslinje.matematikk,BigDecimalTidslinjeKt,29,0,0,0,4,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.tidslinje.matematikk,BigDecimalTidslinjeKt.minus.new Function2() {...},14,0,4,0,3,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.tidslinje.matematikk,BigDecimalTidslinjeKt.sum.new Function1() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.tidslinje.matematikk,BigDecimalTidslinjeKt.rundAvTilHeltall.new Function1() {...},8,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentService,282,45,12,0,55,8,14,2,8,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVent,119,0,0,0,16,0,14,0,14,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentController,95,21,0,0,18,5,3,1,3,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentÅrsak,3,22,0,0,0,2,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentScheduler,45,18,8,0,9,3,6,2,2,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.behandling.settpåvent,SettPåVentUtilsKt,125,0,12,0,29,0,9,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,KonsistensavstemmingController.StartKonsistensavstemming,0,12,0,0,0,1,0,2,0,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.iverksettOppdrag.lambda.0..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,BatchService,56,9,2,0,10,2,5,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragMedBehandlingOgFagsak,24,0,0,0,4,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragStart.lambda.5..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentSisteUtbetalingsoppdragForFagsaker.lambda.8..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,Batch,18,32,0,0,2,7,4,2,4,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AvstemmingService,481,51,22,0,87,9,23,2,12,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,KonsistensavstemmingController,110,20,0,0,16,5,1,3,1,3
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AndelTilkjentYtelseForSimuleringFactory,18,0,0,0,2,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragAvslutt.lambda.7..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentStatus.lambda.3..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.iverksettOppdragPåNytt.lambda.1..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,IdentOgYtelse,21,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.iverksettOppdragPåNytt.lambda.1..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragAvslutt.lambda.7..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AndelTilkjentYtelseForIverksettingFactory.AndelTilkjentYtelseForIverksetting,37,0,0,0,12,0,7,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragData.lambda.6..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiUtils,494,0,54,0,55,0,37,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragData.lambda.6..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AndelTilkjentYtelseForUtbetalingsoppdrag,82,0,2,0,12,0,11,0,10,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,FagsystemBA,48,0,0,0,6,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragGeneratorKt,140,0,2,0,26,0,4,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.grensesnittavstemOppdrag.lambda.4..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentSisteUtbetalingsoppdragForFagsaker.lambda.8..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragValidatorKt,109,0,24,0,17,0,16,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragGeneratorService,804,45,96,0,131,9,59,1,11,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentSimulering.lambda.2..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,DataChunk,61,0,0,0,13,0,8,0,8,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,KonsistensavstemmingScheduler,104,42,2,0,17,8,7,2,6,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragGenerator.lagUtbetalingsperioderForOpprettelseOgOppdaterTilkjentYtelse.lambda.9..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentStatus.lambda.3..inlined.postForEntity.default.1.new ParameterizedTypeReference() {...},3,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsperiodeMal,185,0,18,0,29,0,16,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiUtils.sisteBeståendeAndelPerKjede.lambda.3..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,KjøreStatus,0,31,0,0,0,4,0,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient,274,14,0,0,81,3,10,1,10,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiService.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AndelTilkjentYtelseForIverksettingFactory,18,0,0,0,2,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.hentSimulering.lambda.2..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,YtelsetypeBA,66,0,0,0,7,0,5,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,AndelTilkjentYtelseForSimuleringFactory.AndelTilkjentYtelseForSimulering,40,0,0,0,5,0,7,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiService,137,63,12,0,43,11,9,2,3,2
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiUtilsKt,102,0,16,0,19,0,13,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragGeneratorService.Opphør,15,0,0,0,1,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.iverksettOppdrag.lambda.0..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,UtbetalingsoppdragGenerator,653,9,66,0,122,3,44,1,11,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.grensesnittavstemOppdrag.lambda.4..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiKlient.konsistensavstemOppdragStart.lambda.5..inlined.postForEntity.default.new Function0() {...},24,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.økonomi,ØkonomiServiceKt,21,0,4,0,2,0,4,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.statistikk.stønadsstatistikk,StønadsstatistikkController,113,96,12,0,23,22,8,5,2,5
familie-ba-sak 10110,no.nav.familie.ba.sak.statistikk.stønadsstatistikk,StønadsstatistikkService.hentUtbetalingsperioderV2.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.statistikk.stønadsstatistikk,StønadsstatistikkService.hentUtbetalingsperioderV2.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.statistikk.stønadsstatistikk,StønadsstatistikkService.hentUtbetalingsperioderV2.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.statistikk.stønadsstatistikk,StønadsstatistikkService,587,65,56,1,102,13,38,3,9,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.utenlandskperiodebeløp,UtenlandskPeriodebeløpService,45,16,0,0,4,5,5,1,5,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.utenlandskperiodebeløp,UtenlandskPeriodebeløp.Companion,2,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.utenlandskperiodebeløp,UtenlandskPeriodebeløp,71,89,0,0,16,17,14,3,14,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.eøs.utenlandskperiodebeløp,UtenlandskPeriodebeløpController,98,33,0,0,19,7,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,DødsfallKt,94,0,12,0,19,0,9,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonController,138,48,6,0,31,8,5,4,2,4
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonEnkelKt,68,0,14,0,4,0,9,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonopplysningGrunnlag,315,0,30,0,35,0,30,0,15,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonopplysningGrunnlagUtilKt,13,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonopplysningGrunnlagKt,32,0,4,0,1,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,Medlemskap,0,37,0,0,0,5,0,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonType,22,25,3,0,5,3,3,1,1,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersonEnkel,45,0,0,0,6,0,6,0,6,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersongrunnlagService,1107,94,92,2,174,16,71,3,24,3
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,Person,477,0,8,0,69,0,36,0,32,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,PersongrunnlagService.hentPerson.lambda.25..inlined.sortedBy.new Comparator() {...},15,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,Målform,22,19,4,0,8,2,4,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,Dødsfall,123,0,2,0,24,0,13,0,12,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.grunnlag.personopplysninger,Kjønn,0,25,0,0,0,3,0,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,InternKonsistensavstemmingTask.Companion,79,0,2,0,10,0,3,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SatsendringTaskDto,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,IverksettMotFamilieTilbakeTask.Companion,44,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,HenleggBehandlingTaskDTO,33,0,0,0,5,0,5,0,5,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SendVedtakTilInfotrygdTask,87,15,4,0,14,4,7,1,5,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,HentAlleIdenterTilPsysTask.Companion,61,0,0,0,8,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,DistribuerDokumentPåJournalpostIdTask.Companion,99,0,6,0,12,0,5,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,BehandleFødselshendelseTask.Companion,5,68,1,1,0,9,1,1,0,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,IverksettMotOppdragTask.Companion,99,0,0,0,20,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,OpprettTaskService.opprettAutovedtakForOpphørSmåbarnstilleggTask.new Function0() {...},53,0,0,0,9,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SendMeldingTilBisysTask.Companion,36,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,DistribuerDokumentTask.Companion,34,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,HenleggBehandlingTask,188,27,12,0,24,6,14,1,8,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,OppdaterLøpendeFlagg,27,21,0,0,3,3,5,2,5,2
familie-ba-sak 10110,no.nav.familie.ba.sak.task,DistribuerVedtaksbrevTask,58,21,0,0,12,5,4,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,VedtakOmOvergangsstønadTask,42,24,0,0,9,5,4,2,4,2
familie-ba-sak 10110,no.nav.familie.ba.sak.task,IverksettMotFamilieTilbakeTask,40,15,0,0,5,4,6,1,6,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,TaskUtilsKt,241,28,47,2,33,2,33,2,5,2
familie-ba-sak 10110,no.nav.familie.ba.sak.task,GammelDistribuerDokumentDTO,27,0,0,0,5,0,4,0,4,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,OpprettTaskService,219,39,0,0,50,5,10,4,10,4
familie-ba-sak 10110,no.nav.familie.ba.sak.task,KonsistensavstemMotOppdragDataTask,39,9,0,0,9,3,5,1,5,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,FerdigstillBehandlingTask.Companion,53,0,0,0,10,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,KonsistensavstemMotOppdragAvsluttTask,99,33,8,0,17,6,11,2,7,2
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SendFødselsmeldingTilInfotrygdTask,37,9,0,0,5,3,4,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,TaBehandlingerEtterVentefristAvVentTask,51,18,2,0,7,3,6,2,5,2
familie-ba-sak 10110,no.nav.familie.ba.sak.task,DistribuerDokumentDTO,62,0,0,0,8,0,8,0,8,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,DistribuerDokumentTask,106,21,20,0,19,5,14,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,HentAlleIdenterTilPsysTask,92,19,0,0,13,5,4,1,4,1
familie-ba-sak 10110,no.nav.familie.ba.sak.task,PubliserVedtakV2Task.Companion,47,0,0,0,8,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SendVedtakTilInfotrygdTask.finnFørsteUtbetalingsperiode.førsteUtbetalingsperiode.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.task,SendVedtakTilInfotrygdTask.finnFørsteUtbetalingsperiode.førsteUtbetalingsperiode.new Function1() {...},7,0,0,0,1,0,1,0,1,0
